book,side,mode,date,pnl,equity,cash,gross,target,unused_headroom,cohorts,tickets,stale_gross,overdue_tickets
L5_REC_SELECT8,long,OOS,2026-05-14,926.9565750000038,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-15,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-18,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-19,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-20,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-21,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-22,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-26,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-27,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-28,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-05-29,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-01,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-02,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-03,0.0,85496.93502230001,85496.93502230001,0,85496.93502230001,85496.93502230001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-04,-43.18234250000387,85453.7526798,42757.64767980001,42696.105,85453.7526798,42757.6476798,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-05,-3165.829999999987,82287.92267980002,42757.64767980001,39530.275,82287.92267980002,42757.647679800015,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-08,-922.765000000014,81365.1576798,42757.64767980001,38607.51,81365.1576798,42757.6476798,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-09,113.68000000000757,81478.83767980001,42757.64767980001,38721.19,81478.83767980001,42757.64767980001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-10,-542.7899999999936,80936.04767980002,42757.64767980001,38178.4,80936.04767980002,42757.647679800015,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-11,1259.7736049999949,82195.82128480001,1681.576284800005,80514.24500000001,82195.82128480001,1681.5762848000013,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-12,501.3549999999959,82697.1762848,1681.576284800005,81015.6,82697.1762848,1681.5762848000013,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-15,3855.0706000000064,86552.24688480001,1681.576284800005,84870.67060000001,86552.24688480001,1681.5762848000013,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-16,-4075.309600000008,82476.9372848,1681.576284800005,80795.361,82476.9372848,1681.5762848000013,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-17,217.9829999999929,82694.9202848,1681.576284800005,81013.344,82694.9202848,1681.5762848000013,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-18,512.0580350000091,83206.97831980001,994.448319800008,82212.53,83206.97831980001,994.4483198000089,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-22,-1184.7649999999994,82022.21331980001,994.448319800008,81027.765,82022.21331980001,994.4483198000089,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-23,-3350.0899999999965,78672.12331980001,994.448319800008,77677.675,78672.12331980001,994.4483198000089,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-24,-3371.5399999999936,75300.58331980002,994.448319800008,74306.13500000001,75300.58331980002,994.4483198000089,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-25,-321.3759820000123,74979.2073378,2204.8673378000076,72774.34,74979.2073378,2204.8673378000094,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-26,1837.0850000000064,76816.29233780001,2204.8673378000076,74611.425,76816.29233780001,2204.8673378000094,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-29,5302.119999999995,82118.41233780001,2204.8673378000076,79913.545,82118.41233780001,2204.8673378000094,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-06-30,3715.074999999997,85833.4873378,2204.8673378000076,83628.62,85833.4873378,2204.8673378000094,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-01,-798.520399999994,85034.96693780001,2204.8673378000076,82830.0996,85034.96693780001,2204.8673378000094,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-02,-1995.8935599999968,83039.07337780001,40355.543377800015,42683.53,83039.07337780001,40355.543377800015,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-06,-565.2100000000064,82473.86337780001,40355.543377800015,42118.32,82473.86337780001,40355.54337780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-07,-2583.6428999999916,79890.22047780002,40355.543377800015,39534.6771,79890.22047780002,40355.543377800015,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-08,112.4088999999949,80002.62937780001,40355.543377800015,39647.086,80002.62937780001,40355.54337780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-09,0.6590250000008382,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-10,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-13,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-14,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-15,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-16,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-17,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-20,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-21,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-22,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-23,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-24,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-27,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-28,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-29,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-30,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-07-31,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-03,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-04,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-05,0.0,80003.28840280001,80003.28840280001,0,80003.28840280001,80003.28840280001,0,0,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-06,-74.2655950000044,79929.02280780001,39995.832807800005,39933.19,79929.02280780001,39995.832807800005,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-07,1918.4750000000058,81847.49780780001,39995.832807800005,41851.665,81847.49780780001,39995.83280780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-10,-1184.9049999999988,80662.59280780001,39995.832807800005,40666.76,80662.59280780001,39995.83280780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-11,-1107.9100000000035,79554.68280780001,39995.832807800005,39558.85,79554.68280780001,39995.83280780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-12,502.13000000000466,80056.81280780002,39995.832807800005,40060.98,80056.81280780002,39995.83280780001,1,8,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-13,332.77597999999125,80389.5887878,3.7887878000074124,80385.8,80389.5887878,3.7887878000037745,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-14,827.4400000000023,81217.02878780001,3.7887878000074124,81213.24,81217.02878780001,3.7887878000037745,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-17,-271.6049999999959,80945.42378780001,3.7887878000074124,80941.63500000001,80945.42378780001,3.7887878000037745,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-18,-1987.1300000000047,78958.29378780001,3.7887878000074124,78954.505,78958.29378780001,3.7887878000037745,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-19,-16.839999999996508,78941.45378780001,3.7887878000074124,78937.66500000001,78941.45378780001,3.7887878000037745,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-20,-3166.570829999997,75774.88295780001,552.7279578000134,75222.155,75774.88295780001,552.7279578000162,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-21,-866.4709999999905,74908.41195780002,552.7279578000134,74355.68400000001,74908.41195780002,552.7279578000162,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-24,-885.1990000000078,74023.21295780002,552.7279578000134,73470.485,74023.21295780002,552.7279578000162,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-25,865.3300000000017,74888.54295780002,552.7279578000134,74335.815,74888.54295780002,552.7279578000162,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-26,382.4100000000035,75270.95295780002,552.7279578000134,74718.225,75270.95295780002,552.7279578000162,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-27,783.0319640000089,76053.98492180003,1.4149218000179644,76052.57,76053.98492180003,1.4149218000238761,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-28,-428.4750000000058,75625.50992180003,1.4149218000179644,75624.095,75625.50992180003,1.4149218000238761,2,16,0.0,0
L5_REC_SELECT8,long,OOS,2026-08-31,127.33976000000257,75752.84968180003,1.4149218000179644,75751.43476,75752.84968180003,1.4149218000238761,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-02,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-03,0.0,100000.0,100000.0,0,100000.0,100000.0,0,0,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-04,-6.4823469999973895,99993.517653,50022.052653,49971.465000000004,99993.517653,50022.052653,1,8,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-05,748.3350000000064,100741.85265300001,50022.052653,50719.8,100741.85265300001,50022.052653000006,1,8,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-08,-158.07000000000698,100583.782653,50022.052653,50561.73,100583.782653,50022.052653,1,8,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-09,-333.66999999999825,100250.112653,50022.052653,50228.060000000005,100250.112653,50022.052653,1,8,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-10,887.1601999999984,101137.272853,50022.052653,51115.2202,101137.272853,50022.052653,1,8,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-11,1855.798259999996,102993.071113,27.33111299999291,102965.74,102993.071113,27.33111299999291,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-12,-2198.1600000000035,100794.911113,27.33111299999291,100767.58,100794.911113,27.33111299999291,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-15,-1314.0050000000047,99480.90611299999,27.33111299999291,99453.575,99480.90611299999,27.33111299999291,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-16,-538.8449999999866,98942.061113,27.33111299999291,98914.73000000001,98942.061113,27.33111299999291,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-17,478.22499999999127,99420.286113,27.33111299999291,99392.955,99420.286113,27.33111299999291,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-18,1898.8764650000085,101319.162578,3556.547577999995,97762.615,101319.162578,3556.547577999998,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-19,-1217.2100000000064,100101.952578,3556.547577999995,96545.405,100101.952578,3556.547577999998,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-22,4190.904999999999,104292.857578,3556.547577999995,100736.31,104292.857578,3556.547577999998,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-23,257.20500000000175,104550.062578,3556.547577999995,100993.515,104550.062578,3556.547577999998,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-24,78.50500000000466,104628.567578,3556.547577999995,101072.02,104628.567578,3556.547577999998,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-25,-2509.327730000019,102119.23984799998,97.32984799998394,102021.91,102119.23984799998,97.32984799997939,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-26,1237.7949999999983,103357.03484799998,97.32984799998394,103259.705,103357.03484799998,97.32984799997939,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-29,759.25,104116.28484799998,97.32984799998394,104018.955,104116.28484799998,97.32984799997939,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-09-30,-1326.5950000000012,102789.68984799998,97.32984799998394,102692.36,102789.68984799998,97.32984799997939,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-01,17.10000000000582,102806.78984799999,97.32984799998394,102709.46,102806.78984799999,97.32984799997939,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-02,3638.306281500001,106445.09612949999,1837.3001294999785,104607.796,106445.09612949999,1837.300129499985,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-03,2166.941000000006,108612.0371295,1837.3001294999785,106774.73700000001,108612.0371295,1837.300129499985,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-06,1868.4279999999999,110480.4651295,1837.3001294999785,108643.16500000001,110480.4651295,1837.300129499985,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-07,2783.179999999993,113263.64512949999,1837.3001294999785,111426.345,113263.64512949999,1837.300129499985,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-08,4813.735000000015,118077.3801295,1837.3001294999785,116240.08000000002,118077.3801295,1837.300129499985,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-09,-2039.7993200000346,116037.58080949997,4184.541809499965,111853.039,116037.58080949997,4184.541809499962,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-10,-5493.739000000001,110543.84180949997,4184.541809499965,106359.3,110543.84180949997,4184.541809499962,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-13,2395.398000000001,112939.23980949997,4184.541809499965,108754.698,112939.23980949997,4184.541809499962,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-14,1361.6870000000054,114300.92680949997,4184.541809499965,110116.38500000001,114300.92680949997,4184.541809499962,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-15,-405.0880000000034,113895.83880949997,4184.541809499965,109711.297,113895.83880949997,4184.541809499962,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-16,-3009.9248986999883,110885.91391079998,2139.183910799966,108746.73000000001,110885.91391079998,2139.1839107999695,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-17,-3522.7949999999983,107363.11891079998,2139.183910799966,105223.93500000001,107363.11891079998,2139.1839107999695,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-20,1751.5829999999842,109114.70191079997,2139.183910799966,106975.518,109114.70191079997,2139.1839107999695,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-21,1568.7820000000065,110683.48391079997,2139.183910799966,108544.3,110683.48391079997,2139.1839107999695,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-22,-2279.9300000000076,108403.55391079996,2139.183910799966,106264.37,108403.55391079996,2139.1839107999695,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-23,964.8858116000047,109368.43972239997,899.8363223999659,108468.6034,109368.43972239997,899.8363223999622,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-24,1282.936600000001,110651.37632239997,899.8363223999659,109751.54000000001,110651.37632239997,899.8363223999622,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-27,2674.034599999999,113325.41092239997,899.8363223999659,112425.5746,113325.41092239997,899.8363223999622,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-28,-1572.4146000000037,111752.99632239997,899.8363223999659,110853.16,111752.99632239997,899.8363223999622,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-29,-2563.972999999998,109189.02332239997,899.8363223999659,108289.187,109189.02332239997,899.8363223999622,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-30,-2969.6790889999975,106219.34423339997,50.193233399974815,106169.151,106219.34423339997,50.19323339997209,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-10-31,746.1080000000075,106965.45223339998,50.193233399974815,106915.259,106965.45223339998,50.19323339997209,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-03,-6754.974000000002,100210.47823339998,50.193233399974815,100160.285,100210.47823339998,50.19323339997209,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-04,-6906.770000000004,93303.70823339997,50.193233399974815,93253.515,93303.70823339997,50.19323339997209,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-05,1030.544200000004,94334.25243339998,50.193233399974815,94284.0592,94334.25243339998,50.19323339997209,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-06,-4682.163963999992,89652.08846939998,2836.1134693999757,86815.975,89652.08846939998,2836.1134693999775,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-07,535.1549999999988,90187.24346939998,2836.1134693999757,87351.13,90187.24346939998,2836.1134693999775,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-10,-1033.4217000000062,89153.82176939998,2836.1134693999757,86317.7083,89153.82176939998,2836.1134693999775,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-11,304.73670000000857,89458.55846939998,2836.1134693999757,86622.445,89458.55846939998,2836.1134693999775,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-12,-954.0299999999988,88504.52846939999,2836.1134693999757,85668.41500000001,88504.52846939999,2836.1134693999775,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-13,-7712.243990000003,80792.28447939998,1536.2594793999783,79256.02500000001,80792.28447939998,1536.2594793999742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-14,-1074.7949999999983,79717.48947939998,1536.2594793999783,78181.23000000001,79717.48947939998,1536.2594793999742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-17,-1880.236200000014,77837.25327939997,1536.2594793999783,76300.9938,77837.25327939997,1536.2594793999742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-18,-288.4537999999884,77548.79947939998,1536.2594793999783,76012.54000000001,77548.79947939998,1536.2594793999742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-19,-2185.0149999999994,75363.78447939998,1536.2594793999783,73827.52500000001,75363.78447939998,1536.2594793999742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-20,-2008.976290000006,73354.80818939998,186.7331893999799,73168.075,73354.80818939998,186.7331893999799,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-21,901.0950000000012,74255.90318939998,186.7331893999799,74069.17,74255.90318939998,186.7331893999799,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-24,2458.475000000006,76714.37818939998,186.7331893999799,76527.645,76714.37818939998,186.7331893999799,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-25,2157.0899999999965,78871.46818939998,186.7331893999799,78684.735,78871.46818939998,186.7331893999799,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-26,2146.442927145996,81017.91111654598,47.13111654597651,80970.78,81017.91111654598,47.13111654597742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-11-28,2756.270000000004,83774.18111654598,47.13111654597651,83727.05,83774.18111654598,47.13111654597742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-01,-1944.4349999999977,81829.74611654598,47.13111654597651,81782.615,81829.74611654598,47.13111654597742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-02,-183.13000000000466,81646.61611654598,47.13111654597651,81599.485,81646.61611654598,47.13111654597742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-03,2050.8360000000102,83697.45211654599,47.13111654597651,83650.32100000001,83697.45211654599,47.13111654597742,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-04,2197.0037707999873,85894.45588734598,477.5333873459713,85416.9225,85894.45588734598,477.5333873459749,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-05,-2204.022499999992,83690.43338734598,477.5333873459713,83212.90000000001,83690.43338734598,477.5333873459749,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-08,-161.2850000000035,83529.14838734598,477.5333873459713,83051.615,83529.14838734598,477.5333873459749,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-09,1280.1699999999983,84809.31838734598,477.5333873459713,84331.785,84809.31838734598,477.5333873459749,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-10,-295.4149999999936,84513.90338734598,477.5333873459713,84036.37000000001,84513.90338734598,477.5333873459749,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-11,-58.77728500000376,84455.12610234598,289.2890023459722,84165.8371,84455.12610234598,289.28900234597677,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-12,-4802.546000000002,79652.58010234598,289.2890023459722,79363.2911,79652.58010234598,289.28900234597677,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-15,-2563.281099999993,77089.29900234599,289.2890023459722,76800.01000000001,77089.29900234599,289.28900234597677,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-16,330.15499999999884,77419.45400234598,289.2890023459722,77130.16500000001,77419.45400234598,289.28900234597677,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-17,-1654.872000000003,75764.58200234598,289.2890023459722,75475.293,75764.58200234598,289.28900234597677,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-18,-1016.1172099999967,74748.46479234599,205.95979234597598,74542.505,74748.46479234599,205.95979234598053,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-19,2162.300000000003,76910.76479234599,205.95979234597598,76704.80500000001,76910.76479234599,205.95979234598053,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-22,2241.675000000003,79152.43979234599,205.95979234597598,78946.48000000001,79152.43979234599,205.95979234598053,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-23,-1159.895000000004,77992.54479234599,205.95979234597598,77786.585,77992.54479234599,205.95979234598053,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-24,1216.2292699999962,79208.77406234598,12.719062345980092,79196.05500000001,79208.77406234598,12.719062345975544,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-26,-1358.912400000001,77849.86166234598,12.719062345980092,77837.1426,77849.86166234598,12.719062345975544,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-29,-519.0576000000001,77330.80406234598,12.719062345980092,77318.085,77330.80406234598,12.719062345975544,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-30,-1321.1580000000104,76009.64606234597,12.719062345980092,75996.927,76009.64606234597,12.719062345975544,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2025-12-31,-278.26494999999704,75731.38111234597,455.14281234598275,75276.2383,75731.38111234597,455.1428123459773,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-02,4499.291700000002,80230.67281234598,455.14281234598275,79775.53,80230.67281234598,455.1428123459773,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-05,5198.005000000005,85428.67781234598,455.14281234598275,84973.535,85428.67781234598,455.1428123459773,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-06,347.2100000000064,85775.88781234599,455.14281234598275,85320.74500000001,85775.88781234599,455.1428123459773,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-07,-399.6849999999977,85376.20281234599,455.14281234598275,84921.06000000001,85376.20281234599,455.1428123459773,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-08,1931.746543500005,87307.949355846,44.788955845984674,87263.16040000001,87307.949355846,44.78895584598649,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-09,1722.4395999999979,89030.38895584599,44.788955845984674,88985.6,89030.38895584599,44.78895584598649,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-12,1899.1440000000002,90929.53295584599,44.788955845984674,90884.744,90929.53295584599,44.78895584598649,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-13,-497.24400000000605,90432.28895584599,44.788955845984674,90387.5,90432.28895584599,44.78895584598649,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-14,1909.5860000000102,92341.874955846,44.788955845984674,92297.08600000001,92341.874955846,44.78895584598649,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-15,-1688.6739100000123,90653.20104584598,22.686045845986428,90630.515,90653.20104584598,22.686045845985063,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-16,-1326.2400000000052,89326.96104584598,22.686045845986428,89304.275,89326.96104584598,22.686045845985063,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-20,328.8950000000041,89655.85604584598,22.686045845986428,89633.17,89655.85604584598,22.686045845985063,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-21,-862.6450000000041,88793.21104584598,22.686045845986428,88770.525,88793.21104584598,22.686045845985063,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-22,2084.11978920002,90877.330835046,283.33333504598795,90593.99750000001,90877.330835046,283.33333504598704,2,16,0.0,0
L5_REC_SELECT8,long,ALL,2026-01-23,409.5024999999878,91286.83333504599,283.33333504598795,91003.5,91286.83333504599,283.33333504598704,2,16,0.0,0
