book,date,pnl,equity,gross,gross_to_equity,tickets,symbols,largest_symbol_gross,largest_symbol_equity_fraction,stale_gross,new_gross,preorder_gross,pacing_scale,above_130k,excess_130k,excursion_cause,borrow_base,extra_spread
PARENT,2026-02-06,803.5549999999984,105313.16136950006,63203.755000000005,0.6001505811628267,17,12,8897.960000000001,0.08449048423093826,3962.57,0.0,63173.990000000005,1.0,False,0,none,519.4829178082192,0.0
PARENT,2026-02-09,-322.6333999999999,104990.52796950005,63526.3884,0.6050678059115442,17,12,8710.240000000002,0.08296215066687104,3962.57,0.0,63443.39220000001,1.0,False,0,none,174.0448997260274,0.0
PARENT,2026-02-10,812.4084000000006,105802.93636950005,62713.98,0.5927432843733309,17,12,8666.28,0.08190963594558837,3962.57,0.0,62620.275,1.0,False,0,none,171.81912328767123,0.0
PARENT,2026-02-11,732.5550000000003,106535.49136950006,61981.425,0.5817913279718969,17,12,8369.44,0.0785601107425509,3962.57,0.0,61962.8866,1.0,False,0,none,169.81212328767123,0.0
PARENT,2026-02-12,-962.0054899999982,105573.48587950006,62582.115000000005,0.5927825010100573,16,13,8129.79,0.07700598244221296,3962.57,27890.35,62890.38460000001,1.0,False,0,none,171.4578493150685,56.650490000000005
PARENT,2026-02-13,335.254999999997,105908.74087950005,62246.86,0.5877405347573974,16,13,8577.060000000001,0.08098538353655564,3962.57,0.0,62246.205,1.0,False,0,none,682.1573698630137,0.0
PARENT,2026-02-17,1637.985000000001,107546.72587950005,60608.87500000001,0.5635585323899938,16,13,7871.075000000002,0.07318749069887158,3962.57,0.0,60593.820400000004,1.0,False,0,none,166.05171232876714,0.0
PARENT,2026-02-18,-668.7900000000004,106877.93587950006,61277.665,0.5733425191621191,16,13,8064.015,0.07545069928270139,3962.57,0.0,61246.299999999996,1.0,False,0,none,167.88401369863013,0.0
PARENT,2026-02-19,704.7028349999983,107582.63871450006,92388.69,0.8587695106194471,24,19,8128.450000000001,0.0755554064961268,3962.57,31852.164999999997,60553.71499999999,1.0,False,0,none,253.11969863013698,31.852165
PARENT,2026-02-20,-259.5858699999983,107323.05284450007,63262.745,0.5894609156493259,16,14,8118.0,0.07564078531908831,3962.57,0.0,92533.374,1.0,False,0,none,519.9677671232877,29.750870000000003
PARENT,2026-02-23,649.7849999999992,107972.83784450007,62612.96000000001,0.5798954741763267,16,14,8089.4000000000015,0.0749206945143941,3962.57,0.0,62488.825,1.0,False,0,none,171.5423561643836,0.0
PARENT,2026-02-24,-2167.4649,105805.37294450006,64780.424900000005,0.6122602576523256,16,14,7850.879999999999,0.07420114670469673,3962.57,0.0,64810.03680000001,1.0,False,0,none,177.48061616438358,0.0
PARENT,2026-02-25,-2197.6351000000004,103607.73784450006,66978.06,0.6464580869483338,16,14,8420.52,0.08127308032376847,3962.57,0.0,66896.165,1.0,False,0,none,183.50153424657535,0.0
PARENT,2026-02-26,3623.053835,107230.79167950006,95168.285,0.8875089282605183,24,17,11504.16,0.10728410953436351,3962.57,31851.165,63249.145,1.0,False,0,none,260.7350273972603,31.851165
PARENT,2026-02-27,-3061.89141,104168.90026950007,72601.5,0.6969594553861026,18,13,10417.0,0.1000010557186426,3962.57,0.0,98098.15500000001,1.0,False,0,none,596.7246575342466,25.761410000000005
PARENT,2026-03-02,-4073.496999999999,100095.40326950006,73129.015,0.7305931402574511,17,12,12727.0,0.1271486959869018,3962.57,0.0,73209.0592,1.0,False,0,none,200.35346575342464,3.5420000000000003
PARENT,2026-03-03,3073.779999999998,103169.18326950006,70055.235,0.6790325635999336,17,12,11486.75,0.11133896417493334,3962.57,0.0,70113.035,1.0,False,0,none,191.9321506849315,0.0
PARENT,2026-03-04,318.45500000000106,103487.63826950006,69736.78,0.6738657985255507,17,12,10760.75,0.10398101821569364,3962.57,0.0,69861.5324,1.0,False,0,none,191.0596712328767,0.0
PARENT,2026-03-05,4.4435879999993375,103492.08185750006,68674.132,0.6635689491159191,17,13,8519.31,0.08231847158829385,3962.57,31902.032,69587.62999999999,1.0,False,0,none,188.14830684931505,64.786412
PARENT,2026-03-06,1399.3419999999983,104891.42385750006,67274.79000000001,0.6413755055074472,17,13,8733.010000000002,0.08325761705613041,3962.57,0.0,67240.55399999999,1.0,False,0,none,552.9434794520548,0.0
PARENT,2026-03-09,-635.3919999999986,104256.03185750007,67910.182,0.6513789254210389,17,13,9107.279999999999,0.08735494568264475,3962.57,0.0,67982.11860000002,1.0,False,0,none,186.05529315068495,0.0
PARENT,2026-03-10,-2191.958,102064.07385750007,70102.14000000001,0.6868444238065129,17,13,9490.920000000002,0.09298982140621827,3962.57,0.0,70075.213,1.0,False,0,none,192.06065753424662,0.0
PARENT,2026-03-11,-402.9699999999987,101661.10385750007,70505.11,0.6935308325869459,17,13,10041.36,0.09877287988211429,3962.57,0.0,70398.5582,1.0,False,0,none,193.16468493150686,0.0
PARENT,2026-03-12,1067.3248968,102728.42875430007,67912.9148,0.6610917311159328,17,14,8785.164800000002,0.08551834099411618,3962.57,31906.446,69348.08,1.0,False,0,none,186.0627802739726,65.25910320000003
PARENT,2026-03-13,2740.4267120000004,105468.85546630007,65172.488088000006,0.6179311209916775,17,14,9189.44,0.08712941805779106,3962.57,0.0,65339.967000000004,1.0,False,0,none,535.6642856547945,0.0
PARENT,2026-03-16,2565.5850880000007,108034.44055430008,62606.903,0.5795087444224106,17,14,9097.32,0.08420759114707982,3962.57,0.0,62543.325000000004,1.0,False,0,none,171.5257616438356,0.0
PARENT,2026-03-17,1293.6479999999995,109328.08855430008,61313.255000000005,0.5608188692473801,17,14,8328.400000000001,0.07617804454583076,3962.57,0.0,61367.033500000005,1.0,False,0,none,167.98152054794522,0.0
PARENT,2026-03-18,-1864.5262000000005,107463.56235430007,63177.781200000005,0.587899561636596,17,14,9153.720000000001,0.08517975581174955,3962.57,0.0,63154.99949999998,1.0,False,0,none,173.08981150684932,0.0
PARENT,2026-03-19,-1887.0558400000007,105576.50651430007,65139.19,0.6169856547694829,17,13,8159.969999999999,0.07728963828609685,3962.57,31927.33,64996.208600000005,1.0,False,0,none,178.46353424657534,63.70204000000001
PARENT,2026-03-20,1131.8400000000004,106708.34651430006,64007.350000000006,0.5998345217674452,17,13,7982.200000000001,0.074803895484692,3962.57,0.0,63955.142,1.0,False,0,none,526.0878082191781,0.0
PARENT,2026-03-23,287.75500000000136,106996.10151430007,63719.595,0.5955319315207372,17,13,7967.82,0.07446832068862899,3962.57,0.0,63926.2435,1.0,False,0,none,174.57423287671233,0.0
PARENT,2026-03-24,387.58499999999947,107383.68651430008,63332.01,0.5897731029337142,17,13,7974.740000000001,0.07426398048774402,3962.57,0.0,63378.539,1.0,False,0,none,173.51235616438356,0.0
PARENT,2026-03-25,668.0446999999986,108051.73121430007,62663.9653,0.5799441119154115,17,13,8158.92,0.07550938710846135,3962.57,0.0,62593.04,1.0,False,0,none,171.68209671232879,0.0
PARENT,2026-03-26,1049.3067749999998,109101.03798930008,65917.865,0.6041909977654365,17,15,8171.52,0.07489864579291547,3962.57,31915.89,61626.045,1.0,False,0,none,180.5968904109589,61.69352500000001
PARENT,2026-03-27,142.48500000000018,109243.52298930008,65775.38,0.6020986709339501,17,15,8422.32,0.0770967446813751,8094.57,0.0,65767.49359999999,1.0,False,0,none,540.6195616438357,0.0
PARENT,2026-03-30,1636.452999999999,110879.97598930007,64138.927,0.5784536515970152,17,15,8143.248,0.07344200724561686,8094.57,0.0,64152.865000000005,1.0,False,0,none,175.7230876712329,0.0
PARENT,2026-03-31,-862.0179999999998,110017.95798930008,65000.94500000001,0.5908212276246915,17,15,7975.68,0.07249434679359967,3962.57,0.0,64974.51,1.0,False,0,none,178.08478082191783,0.0
PARENT,2026-04-01,2280.3100000000004,112298.26798930007,62720.635,0.5585182756868174,17,15,7968.240000000001,0.0709560364792022,8158.57,0.0,62721.50150000001,1.0,False,0,none,171.83735616438358,0.0
PARENT,2026-04-02,-1826.2987699999994,110471.96921930008,71928.075,0.6510979708998774,18,18,4400.025000000001,0.03982933436504082,8158.57,31828.88,64481.36819999998,1.0,False,0,none,788.2528767123288,58.00377
PARENT,2026-04-06,700.4349999999998,111172.40421930008,71227.64,0.6406953281274322,18,18,4601.8,0.041393365847539214,8158.57,0.0,71305.38,1.0,False,0,none,195.14421917808218,0.0
PARENT,2026-04-07,-1711.5950000000012,109460.80921930008,72939.235,0.666350226352423,18,18,4966.6,0.04537331703851767,8158.57,0.0,72799.2072,1.0,False,0,none,199.8335205479452,0.0
PARENT,2026-04-08,178.700000000001,109639.50921930007,72760.535,0.6636342639446239,18,18,6349.8,0.05791525377315563,8158.57,0.0,72887.70250000001,1.0,False,0,none,199.34393150684932,0.0
PARENT,2026-04-09,-420.16532000000007,109219.34389930007,105024.09,0.9615887282460872,26,23,8523.85,0.07804340967163258,8158.57,31880.32,73127.82741900001,1.0,False,0,none,287.7372328767123,31.880319999999998
PARENT,2026-04-10,400.2142549999992,109619.55815430007,72793.0206,0.6640513958060005,18,15,8517.04,0.07769635403940826,8158.57,0.0,104596.09569999998,1.0,False,0,none,598.2987994520548,31.790145000000003
PARENT,2026-04-13,-238.6754000000003,109380.88275430007,73031.696,0.6676824520062572,18,15,8800.79,0.08046003815647591,8158.57,0.0,73031.45900000002,1.0,False,0,none,200.08683835616438,0.0
PARENT,2026-04-14,-405.7439999999989,108975.13875430006,73437.44,0.6738916861172818,18,15,8657.28,0.07944270683168451,8158.57,0.0,73493.65000000001,1.0,False,0,none,201.19846575342467,0.0
PARENT,2026-04-15,2593.13,111568.26875430006,70844.31,0.6349861908856547,18,15,8531.795,0.07647151914483004,8158.57,0.0,70924.495,1.0,False,0,none,194.094,0.0
PARENT,2026-04-16,-2983.467595000001,108584.80115930007,105653.89360000001,0.973008123346837,26,20,11976.375,0.11029513221127492,8158.57,31863.995000000003,73773.73999999999,1.0,False,0,none,289.46272219178087,31.863995000000003
PARENT,2026-04-17,-1468.976489999999,107115.82466930007,80067.64,0.7474865665012033,19,16,8656.050000000001,0.08081018866002222,21736.33,0.0,107147.53000000001,1.0,False,0,none,658.0901917808219,27.02509
PARENT,2026-04-20,-916.457500000001,106199.36716930007,80984.0975,0.762566667378511,19,16,8959.060000000001,0.08436076634729582,21736.33,0.0,80932.23999999999,1.0,False,0,none,221.8742397260274,0.0
PARENT,2026-04-21,-5268.587700000004,100930.77946930006,76726.07,0.7601850535924737,18,15,8908.880000000001,0.08826722677505724,16802.03,0.0,76675.72500000002,1.0,False,0,none,210.20841095890412,9.515200000000002
PARENT,2026-04-22,57.00500000000005,100987.78446930007,76669.065,0.7591914745224174,18,15,8735.18,0.08649739219356242,16802.03,0.0,76693.8646,1.0,False,0,none,210.05223287671234,0.0
PARENT,2026-04-23,2224.1266916000027,103211.91116090007,78453.6484,0.760122039380671,19,17,8643.46,0.08374479168906636,16802.03,31914.448399999997,74397.73000000001,1.0,False,0,none,214.94150246575344,59.7483084
PARENT,2026-04-24,-2929.891600000001,100282.01956090007,81383.54000000001,0.8115466796176434,19,17,8643.46,0.08619152304517491,16802.03,0.0,81390.275,1.0,False,0,none,668.9058082191782,0.0
PARENT,2026-04-27,3288.461800000002,103570.48136090007,78095.0782,0.7540283406414915,19,17,8643.46,0.08345485978655573,16802.03,0.0,78042.138,1.0,False,0,none,213.9591183561644,0.0
PARENT,2026-04-28,2159.788199999999,105730.26956090007,75935.29000000001,0.7181982067705001,19,17,8643.46,0.08175009896311115,16802.03,0.0,75999.495,1.0,False,0,none,208.04189041095893,0.0
PARENT,2026-04-29,-400.0855999999998,105330.18396090006,76335.3756,0.7247246015286244,19,17,8643.46,0.08206061809602995,16802.03,0.0,76186.65,1.0,False,0,none,209.13801534246576,0.0
PARENT,2026-04-30,-3448.1852290000015,101881.99873190006,82773.55500000001,0.8124453390222207,20,17,12170.720000000001,0.11945898344639809,16802.03,31836.599000000006,79764.8146,1.0,False,0,none,226.77686301369866,60.609829000000005
PARENT,2026-05-01,-3871.004999999998,98010.99373190006,86644.56,0.8840289920639731,20,17,13276.679999999998,0.13546113037397742,16802.03,0.0,86609.77500000002,1.0,False,0,none,712.1470684931506,0.0
PARENT,2026-05-04,7564.569999999998,105575.56373190005,79079.99,0.7490368718353875,20,17,13426.320000000002,0.12717261007570815,16802.03,0.0,79058.72339999999,1.0,False,0,none,216.65750684931507,0.0
PARENT,2026-05-05,-2819.129000000001,102756.43473190005,81899.119,0.7970218041690674,20,17,14045.520000000002,0.13668749832208477,16802.03,0.0,81943.68999999999,1.0,False,0,none,224.3811479452055,0.0
PARENT,2026-05-06,-2101.046,100655.38873190005,84000.16500000001,0.834532219866917,20,17,14045.520000000002,0.1395406661973245,30847.550000000003,0.0,83974.525,1.0,False,0,none,230.1374383561644,0.0
PARENT,2026-05-07,2117.6943450000003,102773.08307690005,88899.98000000001,0.8650122905574461,21,17,14045.520000000002,0.13666535613698025,30847.550000000003,31865.815000000002,81758.2775,1.0,False,0,none,243.5615890410959,84.93065500000003
PARENT,2026-05-08,-1365.0449999999983,101408.03807690005,90265.02500000001,0.8901170628264198,21,17,14045.520000000002,0.13850499690516604,30847.550000000003,0.0,90172.90499999998,1.0,False,0,none,741.9043150684931,0.0
PARENT,2026-05-11,-2173.472500000001,99234.56557690004,92438.49750000001,0.9315151123261225,21,17,14045.520000000002,0.1415385850519563,30847.550000000003,0.0,92437.955,1.0,False,0,none,253.2561575342466,0.0
PARENT,2026-05-12,-194.0174999999993,99040.54807690004,92632.515,0.93529889321771,21,17,14045.520000000002,0.141815854947555,30847.550000000003,0.0,92575.38750000001,1.0,False,0,none,253.78771232876713,0.0
PARENT,2026-05-13,-2893.6249999999995,96146.92307690004,95526.14,0.9935433911243989,21,17,14045.520000000002,0.1460839260427101,34253.8,0.0,95647.635,1.0,False,0,none,261.7154520547945,0.0
PARENT,2026-05-14,495.13681499999785,96642.05989190003,100901.345,1.04407278893749,22,17,14045.520000000002,0.14533547831773,34253.8,31713.89,94941.9852,1.0,False,0,none,276.44204109589043,57.85818499999999
PARENT,2026-05-15,3966.9180000000006,100608.97789190004,96934.42700000001,0.9634769086328641,22,17,14045.520000000002,0.13960503619360193,30847.550000000003,0.0,96949.83060000002,1.0,False,0,none,796.7213178082192,0.0
PARENT,2026-05-18,3663.0619999999985,104272.03989190004,93271.365,0.894500242794669,22,17,14045.520000000002,0.1347007310354832,37885.8,0.0,93230.65500000003,1.0,False,0,none,255.53798630136987,0.0
PARENT,2026-05-19,458.9849999999998,104731.02489190004,92812.38,0.8861975722647413,22,17,14045.520000000002,0.1341104034310495,37885.8,0.0,92785.69069999999,1.0,False,0,none,254.28049315068495,0.0
PARENT,2026-05-20,-981.1175999999991,103749.90729190005,93793.4976,0.9040345196272058,22,17,14045.520000000002,0.13537862699465336,37885.8,0.0,93831.9,1.0,False,0,none,256.96848657534247,0.0
PARENT,2026-05-21,-4016.8929892000006,99733.01430270004,97458.2979,0.977191941719559,23,16,14045.520000000002,0.14083119915909081,37885.8,31908.2277,97761.025,1.0,False,0,none,267.0090353424658,65.0488892
PARENT,2026-05-22,-1595.152100000003,98137.86220270004,99053.45000000001,1.0093296081323726,23,16,14045.520000000002,0.14312029714881616,37885.8,0.0,99010.02000000002,1.0,False,0,none,1085.5172602739726,0.0
PARENT,2026-05-26,-1601.0799999999986,96536.78220270004,100654.53,1.0426547032472437,23,16,14045.520000000002,0.14549397317292354,46552.36,0.0,100592.02500000002,1.0,False,0,none,275.7658356164384,0.0
PARENT,2026-05-27,3180.125000000002,99716.90720270004,97474.405,0.9775113141230747,23,16,14045.520000000002,0.14085394737974477,46552.36,0.0,97501.87000000002,1.0,False,0,none,267.05316438356164,0.0
PARENT,2026-05-28,-1126.2933750000013,98590.61382770003,130415.9636,1.3228030391201229,31,23,14045.520000000002,0.14246305459205663,46552.36,31854.775000000005,98606.445,1.0,True,415.96360000000277,new_allocation_and_marks,357.30400986301373,31.854775000000004
PARENT,2026-05-29,3074.848135,101665.46196270004,105053.5586,1.033325935592001,25,21,14045.520000000002,0.13815429280352015,46552.36,0.0,127203.46040000001,1.0,False,0,none,863.4539063013699,22.261865
PARENT,2026-06-01,1015.8986000000011,102681.36056270004,104037.66,1.0132088183275656,25,21,14045.520000000002,0.13678743564586315,58248.850000000006,0.0,104065.45880000002,1.0,False,0,none,285.03468493150683,0.0
PARENT,2026-06-02,-468.046100000003,102213.31446270003,104505.70610000001,1.0224275247246437,25,21,14045.520000000002,0.13741380048022542,61535.90000000001,0.0,104510.10000000002,1.0,False,0,none,286.31700301369864,0.0
PARENT,2026-06-03,3375.012600000003,105588.32706270003,101130.69350000001,0.9577828943150789,25,21,14045.520000000002,0.13302152227167638,58248.850000000006,0.0,101186.12000000004,1.0,False,0,none,277.07039315068494,0.0
PARENT,2026-06-04,-1693.5468580000024,103894.78020470003,134692.223,1.296429163569343,33,27,14045.520000000002,0.13518985239033796,58248.850000000006,31910.358,102805.267,1.0,True,4692.222999999998,new_allocation_and_marks,369.01978904109586,31.910358
PARENT,2026-06-05,10458.30326,114353.08346470003,106783.25630000001,0.9338030341172499,28,23,14045.520000000002,0.12282589655167236,58248.850000000006,0.0,124232.82270000002,1.0,False,0,none,877.6705997260275,17.428440000000002
PARENT,2026-06-08,865.7163000000005,115218.79976470003,105917.54000000001,0.9192730718971638,28,23,14045.520000000002,0.12190302301954004,58248.850000000006,0.0,106034.37999999998,1.0,False,0,none,290.1850410958904,0.0
PARENT,2026-06-09,1164.7296000000006,116383.52936470004,104752.8104,0.9000655932313759,28,23,14045.520000000002,0.12068305607047615,58248.850000000006,0.0,104702.33080000003,1.0,False,0,none,286.99400109589044,0.0
PARENT,2026-06-10,1132.7322549999994,117516.26161970003,100938.97,0.8589361898411422,27,22,14045.520000000002,0.11951979927214991,54875.020000000004,0.0,100970.9647,1.0,False,0,none,276.54512328767123,2.6781449999999998
PARENT,2026-06-11,-6607.311217999999,110908.95040170003,115122.92000000001,1.0379948559880645,28,21,14045.520000000002,0.1266400948627561,54875.020000000004,31887.213000000003,107396.70999999999,1.0,False,0,none,315.40526027397266,57.200118
PARENT,2026-06-12,833.2583999999999,111742.20880170004,110211.5366,0.9863017545642364,27,20,14045.520000000002,0.12569574335983874,56084.87,0.0,110175.30070000004,1.0,False,0,none,905.8482460273974,31.25
PARENT,2026-06-15,708.6965999999989,112450.90540170003,109502.84000000001,0.9737835334347121,27,20,14045.520000000002,0.1249035741404325,56084.87,0.0,109341.22,1.0,False,0,none,300.00778082191783,0.0
PARENT,2026-06-16,1106.2650000000015,113557.17040170003,108396.57500000001,0.9545550898860478,27,20,14045.520000000002,0.12368677336988075,56084.87,0.0,108355.14000000001,1.0,False,0,none,296.9769178082192,0.0
PARENT,2026-06-17,-2200.5399999999995,111356.63040170004,110597.115,0.9931794326124973,27,20,14045.520000000002,0.12613097171971877,56084.87,0.0,110495.23750000003,1.0,False,0,none,303.00579452054797,0.0
PARENT,2026-06-18,-468.66628640000175,110887.96411530004,107803.1385,0.9721806993219528,25,19,14045.520000000002,0.12666406234490546,48016.33,27921.68,108152.03,1.0,False,0,none,1181.4042575342467,59.266386399999995
PARENT,2026-06-22,453.7135000000014,111341.67761530004,107349.425,0.9641441309237877,25,19,14045.520000000002,0.12614791065506573,48016.33,0.0,107287.81,1.0,False,0,none,294.10801369863015,0.0
PARENT,2026-06-23,2633.999999999999,113975.67761530004,104715.425,0.9187523793755717,25,19,14045.520000000002,0.12323260799034318,48016.33,0.0,105013.015,1.0,False,0,none,286.8915753424658,0.0
PARENT,2026-06-24,2553.070000000001,116528.74761530005,102162.35500000001,0.876713747385939,25,19,14045.520000000002,0.12053266071621152,48016.33,0.0,102134.5559,1.0,False,0,none,279.89686301369863,0.0
PARENT,2026-06-25,2270.0547349999993,118798.80235030004,127783.82,1.0756322241633884,32,24,14045.520000000002,0.11822947472638834,48016.33,27925.265,99899.37000000001,1.0,False,0,none,350.0926575342466,27.925265000000003
PARENT,2026-06-26,1811.819530000001,120610.62188030005,98098.93500000001,0.8133523687271776,24,19,14045.520000000002,0.11645342492255344,48016.33,0.0,125937.3775,1.0,False,0,none,806.2926164383563,28.560470000000002
PARENT,2026-06-29,-723.0199999999998,119887.60188030005,98821.955,0.824288362183333,24,19,14045.520000000002,0.11715573403514684,48016.33,0.0,98796.83000000002,1.0,False,0,none,270.74508219178085,0.0
PARENT,2026-06-30,-1121.8900000000003,118765.71188030005,99943.845,0.8415210368185224,24,19,14045.520000000002,0.1182624157901399,48016.33,0.0,100138.20390000002,1.0,False,0,none,273.81875342465753,0.0
PARENT,2026-07-01,1382.984999999999,120148.69688030005,98560.86,0.8203240031657834,24,19,14045.520000000002,0.1169011430393878,51047.05,0.0,98565.71000000002,1.0,False,0,none,270.02975342465754,0.0
PARENT,2026-07-02,2810.8384950000013,122959.53537530005,123654.12250000001,1.0056489081760103,31,23,14045.520000000002,0.11422879858101227,48016.33,27939.004999999997,95689.695,1.0,False,0,none,1355.1136712328769,27.939005000000005
PARENT,2026-07-06,-60.97906429999989,122898.55631100005,101889.77,0.82905587387181,24,18,14045.520000000002,0.11428547593722105,48016.33,0.0,123761.15499999998,1.0,False,0,none,279.15005479452054,21.797264300000002
PARENT,2026-07-07,1555.5600000000002,124454.11631100005,100334.21,0.8061943869278981,24,18,14045.520000000002,0.11285701442691912,51518.29,0.0,100315.1,1.0,False,0,none,274.88824657534246,0.0
PARENT,2026-07-08,726.9390000000004,125181.05531100005,99607.27100000001,0.7957056341515537,24,18,14045.520000000002,0.11220164237396214,48016.33,0.0,99536.85000000002,1.0,False,0,none,272.8966328767124,0.0
PARENT,2026-07-09,-2034.1049200000002,123146.95039100005,133463.99800000002,1.0837783442971396,32,21,14045.520000000002,0.11405495593195372,48016.33,31862.920000000002,101519.12169999999,1.0,True,3463.9980000000214,new_allocation_and_marks,365.65478904109597,31.86292
PARENT,2026-07-10,3338.688135000001,126485.63852600005,105254.785,0.8321481096714716,25,18,14045.520000000002,0.11104438546288274,48016.33,0.0,130110.71000000002,1.0,False,0,none,865.1078219178082,24.839865
PARENT,2026-07-13,2539.295000000001,129024.93352600005,102715.49,0.7960902377004645,25,18,14045.520000000002,0.10885895939771721,48016.33,0.0,102652.61,1.0,False,0,none,281.41230136986303,0.0
PARENT,2026-07-14,-1526.5800000000002,127498.35352600005,104242.07,0.8175954207811984,25,18,14045.520000000002,0.11016236376053104,48016.33,0.0,104316.15,1.0,False,0,none,285.5947123287671,0.0
PARENT,2026-07-15,1133.9399999999991,128632.29352600005,103108.13,0.8015726624602171,25,18,14045.520000000002,0.1091912428441698,48016.33,0.0,103128.08999999998,1.0,False,0,none,282.4880273972603,0.0
PARENT,2026-07-16,3054.8209199999997,131687.11444600005,131893.25,1.0015653433888894,33,24,14045.520000000002,0.10665827145722404,48016.33,31879.079999999998,99970.585,1.0,True,1893.25,new_allocation_and_marks,361.3513698630137,31.87908
PARENT,2026-07-17,-813.7892850000001,130873.32516100004,109542.0855,0.8370084993656393,26,21,14045.520000000002,0.10732148803219631,48016.33,0.0,132925.40500000003,1.0,False,0,none,900.3459082191781,23.173785000000002
PARENT,2026-07-20,994.0054999999993,131867.33066100004,108548.08,0.8231612747136866,26,21,14045.520000000002,0.10651250715090106,48016.33,0.0,108620.15500000003,1.0,False,0,none,297.392,0.0
PARENT,2026-07-21,383.64499999999987,132250.97566100003,108164.43500000001,0.8178724917482557,26,21,14045.520000000002,0.10620352651312755,48016.33,0.0,108168.47499999999,1.0,False,0,none,296.3409178082192,0.0
PARENT,2026-07-22,867.0306000000018,133118.00626100003,107297.4044,0.8060322372138414,26,21,14045.520000000002,0.10551179659693385,52479.69,0.0,107294.1,1.0,False,0,none,293.96549150684933,0.0
PARENT,2026-07-23,1410.756269999999,134528.76253100004,109750.57,0.8158149077949759,26,20,14045.520000000002,0.10440533114071746,52479.69,31907.809999999998,105854.63,1.0,False,0,none,300.68649315068495,60.03313
PARENT,2026-07-24,944.4300000000003,135473.19253100004,108806.14,0.803156240487225,26,20,14045.520000000002,0.10367748583754677,52479.69,0.0,108805.52000000002,1.0,False,0,none,894.2970410958903,0.0
PARENT,2026-07-27,-3157.6140000000014,132315.57853100004,111963.75400000002,0.8461872384419812,26,20,14045.520000000002,0.10615167281084212,52479.69,0.0,112062.58,1.0,False,0,none,306.75001095890417,0.0
